-3.342245989304812748e-03,0.000000000000000000e+00
3.870989304812834098e-01,0.000000000000000000e+00
7.232620320855615015e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.523395721925133728e+00,0.000000000000000000e+00
5.204545454545454142e+00,0.000000000000000000e+00

-3.338325312231708863e-03,-1.607227088259665607e-04
-7.322989526761897183e-02,3.701673609932797371e-01
5.594468814449494731e-01,4.603392020675026175e-01
9.119947956115453946e-01,4.146849204338514117e-01
1.484948667851174076e+00,3.389408557693572854e-01
5.201227443865106714e+00,1.851153169280033706e-01

-3.326986732498848562e-03,-3.203359006714222518e-04
-3.200490297818741614e-01,-1.842905734661638428e-01
1.423899341671642227e-01,7.134186421586810045e-01
6.641355952621857961e-01,7.569777281476739450e-01
1.371502306936487336e+00,6.607725374218686998e-01
5.191277556162662066e+00,3.699943541078152265e-01

-3.308942981208675988e-03,-4.783927022179909594e-04
2.760640376425793074e-01,-2.582706449100464208e-01
-3.399400062712512050e-01,6.468394747454996319e-01
3.011274797230278355e-01,9.688315748207779743e-01
1.188656721259006677e+00,9.492041743607928517e-01
5.174708211367314625e+00,5.544013086927895850e-01

-3.284681973867308643e-03,-6.346683387061954852e-04
1.895290174239954162e-01,3.238250801586569083e-01
-6.720909844595857052e-01,2.916238597960391088e-01
-1.135531115406768488e-01,1.016773264545478561e+00
9.454761644414706456e-01,1.189524845661401375e+00
5.151540087063672502e+00,7.381009393178359357e-01

-3.254844169532492872e-03,-7.890620549255048877e-04
-3.560067889849446998e-01,6.971599335865420743e-02
-7.061634982545651473e-01,-1.935914749090953124e-01
-5.101515404488774497e-01,8.961782132886094709e-01
6.540945557088637674e-01,1.369324577666819698e+00
5.121802095880338079e+00,9.208588475837633514e-01

-3.219939587649173467e-03,-9.420565586905531655e-04
7.028083406022636592e-02,-3.611692320949659307e-01
-4.259411598533996424e-01,-5.921654357358677734e-01
-8.245504527049705157e-01,6.298373603827673861e-01
3.291730396584336416e-01,1.479131302034854656e+00
5.085531355121147179e+00,1.102441758203853928e+00

-3.179671677835803345e-03,-1.094193432761939597e-03
3.295631490463226121e-01,1.695777215319582698e-01
4.444010013210950016e-02,-7.238576348934632199e-01
-1.007590813854976508e+00,2.625196773361949121e-01
-1.277837629610498529e-02,1.512932900007751380e+00
5.042773147349732810e+00,1.282617797631254275e+00

-3.133547892945412906e-03,-1.245346654905507685e-03
-2.626611712525593889e-01,2.426445075641806837e-01
4.926094474493858955e-01,-5.265906126745775184e-01
-1.031207721819365375e+00,-1.466268869542676212e-01
-3.541956721797663854e-01,1.468552289541866340e+00
4.993580871359678319e+00,1.461156771226425732e+00

-3.081406929357962624e-03,-1.395244999721734344e-03
-1.026868935289383944e-01,-3.434975696364792608e-01
7.130635798606884679e-01,-8.861050386197658058e-02
-8.916027533911632386e-01,-5.325849596310868739e-01
-6.773434147335394284e-01,1.347844485336251896e+00
4.938015983808353049e+00,1.637830439272388361e+00

-3.022933712364164402e-03,-1.543637389159655286e-03
3.634216204929703320e-01,2.464271200257414640e-02
6.038286029967078195e-01,3.893017929656180098e-01
-6.097758912132108522e-01,-8.332895811825173915e-01
-9.652457362619661918e-01,1.156689086026138513e+00
4.876147932481503133e+00,1.812412792005830608e+00

-2.957986146476385830e-03,-1.689756199583578120e-03
-1.529599376724366244e-01,3.171302715985372944e-01
2.156595502034383272e-01,6.875079318551068353e-01
-2.294079220827103527e-01,-9.984533141336053852e-01
-1.202616002046514865e+00,9.047605657847025418e-01
4.808054082063041079e+00,1.984680322588793233e+00

-2.887144583652107889e-03,-1.833017339134070155e-03
-1.993211736407881629e-01,-2.877977867469051487e-01
-2.725620245560781973e-01,6.703490993164719081e-01
1.882908312396255612e-01,-9.978619586489213544e-01
-1.376727429111064493e+00,6.050723806608601096e-01
4.733819630435408321e+00,2.154412296519246262e+00

-2.810856807087491489e-03,-1.973538262203399559e-03
3.518079448232288575e-01,-6.100147614211672703e-02
-6.378991577357874254e-01,3.470294622217424130e-01
5.731587686271085724e-01,-8.279548550848379040e-01
-1.478163489436329803e+00,2.733083421114424483e-01
4.653537514169665990e+00,2.321391018616075552e+00

-2.729160818006606468e-03,-2.111292990541282100e-03
-8.907949681014748489e-02,3.337818275462178241e-01
-7.142689845564954565e-01,-1.348397547558324028e-01
8.577809849839443945e-01,-5.147905228569432667e-01
-1.501389930329761313e+00,-7.302593279439394125e-02
4.567308305608920094e+00,2.485402098610589139e+00

-2.642307037093047373e-03,-2.246273280183302360e-03
-2.285944260788941584e-01,-2.549582598162008495e-01
-4.659903010908924559e-01,-5.557322740635448621e-01
9.905676685171145301e-01,-1.114010747252383166e-01
-1.445100766573375495e+00,-4.155800976255814017e-01
4.475240102495349426e+00,2.646234714227621243e+00

-2.550124278433730900e-03,-2.378839131272106246e-03
3.406049922552654152e-01,-7.866795829606501589e-02
-5.039648330173540289e-03,-7.217287605919874283e-01
9.469568565389424597e-01,3.112854180313369690e-01
-1.312307029142768089e+00,-7.361986666700608417e-01
4.377448409458376766e+00,2.803681870956519440e+00

-2.451948975022721217e-03,-2.508681851465847067e-03
-9.116159206438377571e-02,3.248494711369910859e-01
4.565059820601253815e-01,-5.537078203431677892e-01
7.350957139010020347e-01,6.784226517279752233e-01
-1.110158956063320268e+00,-1.017950186314204419e+00
4.274056011059217397e+00,2.957540658218916985e+00

-2.347709662362973404e-03,-2.635035505882892849e-03
-2.017862692563328619e-01,-2.680983089141315001e-01
7.028638646136382562e-01,-1.279388107919152417e-01
3.939124215708588173e-01,9.263356721228781510e-01
-8.495165382338727422e-01,-1.246073288827723946e+00
4.165192836154627543e+00,3.107612501299814145e+00

-2.237486075959276965e-03,-2.757412874011464215e-03
3.406173673525347279e-01,-2.701558775523332095e-02
6.177494477330722766e-01,3.564847627314914336e-01
-1.565213210125674520e-02,1.014399915430511667e+00
-5.443039288069581039e-01,-1.408775755036955957e+00
4.050995813071853746e+00,3.253703408879531356e+00

-2.121439578241598838e-03,-2.874918040425317785e-03
-1.600996436664652856e-01,2.861855652075349088e-01
2.415881387219081800e-01,6.722008722927981239e-01
-4.231447566013652462e-01,9.309874297946386656e-01
-2.106995137732019241e-01,-1.497838571090569060e+00
