1.659250780437044812e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00

1.728533732046910742e-02,1.940101542786493388e-04
9.999999911795791618e-01,1.328188296094951837e-04

1.796348277687056724e-02,3.878586462875440832e-04
9.999999646475767889e-01,2.659038268665480016e-04

1.862804015521684481e-02,5.814163014904419509e-04
9.999999204039577982e-01,3.989888194140114386e-04

1.927997231282270116e-02,7.745819870978227399e-04
9.999998584487230779e-01,5.320738048947375436e-04

1.992013074248444315e-02,9.672763835349367607e-04
9.999997787818736272e-01,6.651587809515761970e-04

2.054927294913054536e-02,1.159437297268540870e-03
9.999996814034108894e-01,7.982437452274100762e-04

2.116807647771089609e-02,1.351016090572899246e-03
9.999995663133365298e-01,9.313286953650611434e-04

2.177715034992104906e-02,1.541974932290077812e-03
9.999994335116527688e-01,1.064413629007374996e-03

2.237704447266004523e-02,1.732284659881360659e-03
9.999992829983617160e-01,1.197498543797201895e-03

2.296825744197858107e-02,1.921923101992815313e-03
9.999991147734662578e-01,1.330583437377392967e-03

2.355124306537724130e-02,2.110873751674036038e-03
9.999989288369692808e-01,1.463668307390799663e-03

2.412641585117179452e-02,2.299124709221422955e-03
9.999987251888740047e-01,1.596753151480273655e-03

2.469415565848254515e-02,2.486667834210230538e-03
9.999985038291842043e-01,1.729837967288666827e-03

2.525481165990485846e-02,2.673498061172459306e-03
9.999982647579036543e-01,1.862922752458832367e-03

2.580870573736283521e-02,2.859612844271908986e-03
9.999980079750366846e-01,1.996007504633623246e-03

2.666754750624138887e-02,3.151107651382026656e-03
9.999975685067792330e-01,2.205216662675458638e-03

2.773736462455729176e-02,3.518947599239784230e-03
9.999969461211190014e-01,2.471385934226202029e-03

2.878490717891810796e-02,3.883965278358423191e-03
9.999962528892065716e-01,2.737555030687980392e-03

2.981183318315559425e-02,4.246204095663850056e-03
9.999954888110911266e-01,3.003723933203652184e-03

3.081959887610234358e-02,4.605716251412404066e-03
9.999946538868268453e-01,3.269892622916091476e-03

3.180949184724366635e-02,4.962559478047748156e-03
9.999937481164727915e-01,3.536061080968185347e-03

3.278265744981318647e-02,5.316794747952972681e-03
9.999927715000932471e-01,3.802229288502839959e-03

3.374012009672869294e-02,5.668484656289222295e-03
9.999917240377572680e-01,4.068397226662976221e-03

3.468280060444193375e-02,6.017692279595107316e-03
9.999906057295391282e-01,4.334564876591537157e-03

3.561153044819213853e-02,6.364480372913536473e-03
9.999894165755180975e-01,4.600732219431484006e-03

3.659794074868757269e-02,6.735679037842407652e-03
9.999880579190608687e-01,4.887127915748955623e-03

3.839025181589376945e-02,7.417359055355438220e-03
9.999853146142667626e-01,5.419460840887574925e-03

4.013745266214363561e-02,8.090332597373375151e-03
9.999822879277653342e-01,5.951792230227574872e-03

4.184358840274477603e-02,8.755035962192882215e-03
9.999789778604143420e-01,6.484121932913761675e-03

4.351211585679179428e-02,9.411876045837565957e-03
9.999753844131519243e-01,7.016449798091422066e-03

4.514601803534940699e-02,1.006123095398580962e-02
9.999715075869961556e-01,7.548775674906357987e-03

4.674789133773832317e-02,1.070345146805849051e-02
9.999673473830459347e-01,8.081099412504941237e-03

4.832001303273352616e-02,1.133886289167434364e-02
9.999629038024799854e-01,8.613420860034144699e-03

4.986439422987513914e-02,1.196776701673898761e-02
9.999581768465577447e-01,9.145739866641593510e-03

5.183653008657488487e-02,1.277730807088015008e-02
9.999516081599139072e-01,9.837750677977751337e-03

5.478802105981193937e-02,1.400156804072392666e-02
9.999405673612302703e-01,1.090237337926126641e-02

5.765434759784034136e-02,1.520408269041193666e-02
9.999283930865209280e-01,1.196698372223144527e-02

6.044424410164114803e-02,1.638645599443542059e-02
9.999150853495857305e-01,1.303158050010626116e-02

6.316500190880126875e-02,1.755009626806427678e-02
9.999006441655096111e-01,1.409616250611907262e-02

6.582278618558039252e-02,1.869624754756201920e-02
9.998850695506623643e-01,1.516072853351997651e-02

6.842286811188173778e-02,1.982601509289573863e-02
9.998683615226984234e-01,1.622527737557718369e-02

7.096979857781847423e-02,2.094038617751318651e-02
9.998505201005570830e-01,1.728980782557838075e-02

7.580287113686133560e-02,2.307456435136950867e-02
9.998124694801239221e-01,1.936558473313362144e-02

8.058558678381262663e-02,2.520974898481878612e-02
9.997689665487783373e-01,2.149449990085140066e-02

8.521774317806878052e-02,2.729786505606346045e-02
9.997209304926818474e-01,2.362331760880320708e-02

8.971618113901941305e-02,2.934316811126564881e-02
9.996683615296382275e-01,2.575202820456276229e-02

9.409472097311716299e-02,3.134927073148566223e-02
9.996112598980041453e-01,2.788062203618945842e-02

9.836487917671385417e-02,3.331927355279008102e-02
9.995496258566882730e-01,3.000908945227211133e-02

1.057676085590532888e-01,3.676369957248991349e-02
9.994281281788354176e-01,3.381444373266140335e-02

1.137191548557905524e-01,4.050108870275499762e-02
9.992750592179329150e-01,3.807040878420820534e-02

1.213796659259224059e-01,4.413488325429655579e-02
9.991038667364142700e-01,4.232568336536639969e-02

1.287866853156721669e-01,4.767653667983537402e-02
9.989145538391410728e-01,4.658019029963099411e-02

1.359700706705649353e-01,5.113541509706723276e-02
9.987071239596182481e-01,5.083385242441956081e-02

1.429540563611891857e-01,5.451930572292001953e-02
9.984815808599331044e-01,5.508659259247167261e-02

1.497586506721304278e-01,5.783477460947973603e-02
9.982379286306858335e-01,5.933833367324815866e-02

1.564006133842366086e-01,6.108742526109970511e-02
9.979761716909163471e-01,6.358899855432995074e-02

1.628941587335052954e-01,6.428208998613364755e-02
9.976963147880235638e-01,6.783851014281666592e-02

1.692514728719842487e-01,6.742297435384010662e-02
9.973983629976792553e-01,7.208679136672475896e-02

1.754831025864269645e-01,7.051376818307687755e-02
9.970823217237363423e-01,7.633376517638548742e-02

1.815982525338448728e-01,7.355773214901888124e-02
9.967481966981307506e-01,8.057935454584216894e-02

1.876050161113317905e-01,7.655776630131398697e-02
9.963959939807772725e-01,8.482348247424729981e-02

1.935105572922058981e-01,7.951646494344379035e-02
9.960257199594600985e-01,8.906607198725678687e-02

1.993212556383631706e-01,8.243616107792847703e-02
9.956373813497165770e-01,9.330704613843016082e-02

2.050428232508084980e-01,8.531896276379177801e-02
9.952309851947150898e-01,9.754632801062718128e-02

2.106804000513932684e-01,8.816678313018481983e-02
9.948065388651280427e-01,1.017838407173973364e-01

2.162386321308689963e-01,9.098136535995798857e-02
9.943640500589978615e-01,1.060195074043768226e-01

2.217217367185762844e-01,9.376430364528473560e-02
9.939035268015975477e-01,1.102532512506825546e-01

2.271335564766644999e-01,9.651706088839301367e-02
9.934249774452845738e-01,1.144849954703053424e-01

2.324776051972680946e-01,9.924098375003521932e-02
9.929284106693502254e-01,1.187146633135025414e-01

2.377571065176965759e-01,1.019373155199820580e-01
9.924138354798613948e-01,1.229421780681900778e-01

2.429750269208523494e-01,1.046072071861731123e-01
9.918812612094979331e-01,1.271674630613337520e-01

2.481341040240954421e-01,1.072517270040729831e-01
9.913306975173828972e-01,1.313904416603397796e-01

2.532368709574223664e-01,1.098718688095408347e-01
9.907621543889073568e-01,1.356110372744447068e-01

2.582856774752441131e-01,1.124685592729233741e-01
9.901756421355498716e-01,1.398291733561044248e-01

2.632827083238489241e-01,1.150426642561258872e-01
9.895711713946886423e-01,1.440447734023826698e-01

2.682299992904815800e-01,1.175949944058262975e-01
